# x/R,  y/R,  z/R,  Fx (mN),  Fy (mN),  Fz (mN)
2.516892  -0.983486  -0.978626  0.003856  -0.001407  0.000997
2.520545  -0.985146  -0.977365  0.003647  -0.001290  0.000909
2.524218  -0.986678  -0.976496  0.003209  -0.001461  0.000943
2.527409  -0.988306  -0.975959  0.002484  -0.001840  0.001046
2.529657  -0.990196  -0.975539  0.001629  -0.002174  0.001223
2.530882  -0.992172  -0.974984  0.000870  -0.002133  0.001319
2.531334  -0.993805  -0.974466  0.000339  -0.001758  0.001065
2.531328  -0.994992  -0.974334  0.000134  -0.001526  0.000544
2.531295  -0.996221  -0.974727  0.000232  -0.001704  -0.000093
2.531414  -0.997826  -0.975678  0.000337  -0.001955  -0.000759
2.531358  -0.999614  -0.977238  0.000152  -0.001972  -0.001396
2.530590  -1.001143  -0.979365  -0.000141  -0.001686  -0.001876
2.529264  -1.002035  -0.981782  -0.000303  -0.001193  -0.001920
2.527553  -1.002177  -0.983821  -0.000586  -0.000614  -0.001583
2.525356  -1.001757  -0.985370  -0.001190  -0.000265  -0.001333
2.522559  -1.001381  -0.986805  -0.001939  -0.000432  -0.001427
2.519430  -1.001612  -0.988513  -0.002554  -0.000981  -0.001702
2.516265  -1.002585  -0.990524  -0.002995  -0.001556  -0.001962
2.513057  -1.004113  -0.992821  -0.003243  -0.001907  -0.002139
2.509630  -1.005959  -0.995429  -0.003072  -0.001989  -0.002337
2.506267  -1.007830  -0.998354  -0.002292  -0.001797  -0.002507
2.503489  -1.009454  -1.001318  -0.001350  -0.001451  -0.002426
2.501255  -1.010675  -1.003817  -0.000929  -0.001109  -0.001966
2.499082  -1.011599  -1.005587  -0.001255  -0.000834  -0.001314
2.496430  -1.012289  -1.006741  -0.001801  -0.000709  -0.000671
2.493690  -1.012973  -1.007409  -0.001698  -0.000799  -0.000020
2.491866  -1.013767  -1.007496  -0.000802  -0.001186  0.000751
2.491506  -1.014959  -1.006829  0.000239  -0.001899  0.001612
2.492247  -1.016796  -1.005364  0.000943  -0.002795  0.002409
2.493685  -1.019556  -1.003087  0.001536  -0.003507  0.003068
2.495916  -1.023027  -1.000058  0.002444  -0.003619  0.003533
2.499289  -1.026556  -0.996525  0.003711  -0.003085  0.003788
2.503818  -1.029427  -0.992888  0.004905  -0.002290  0.003924
2.509018  -1.031481  -0.989322  0.005705  -0.001734  0.004126
2.514464  -1.033066  -0.985702  0.006120  -0.001536  0.004447
2.520098  -1.034564  -0.981729  0.006279  -0.001593  0.004844
2.526052  -1.036261  -0.977158  0.006312  -0.001673  0.005204
2.532274  -1.038066  -0.972093  0.006303  -0.001666  0.005394
2.538636  -1.039874  -0.966882  0.006303  -0.001685  0.005287
2.544993  -1.041688  -0.962010  0.006299  -0.001899  0.004884
2.551252  -1.043750  -0.957711  0.006245  -0.002277  0.004408
2.557356  -1.046120  -0.953893  0.006128  -0.002497  0.004142
2.563258  -1.048525  -0.950189  0.005994  -0.002305  0.004184
2.568988  -1.050550  -0.946338  0.005848  -0.001778  0.004394
2.574596  -1.052039  -0.942134  0.005663  -0.001212  0.004523
2.580108  -1.053083  -0.937770  0.005460  -0.000723  0.004348
2.585500  -1.053730  -0.933613  0.005256  -0.000234  0.003878
2.590703  -1.053891  -0.930031  0.005043  0.000302  0.003292
2.595537  -1.053497  -0.927146  0.004769  0.000721  0.002779
2.600041  -1.052763  -0.924731  0.004409  0.000806  0.002405
2.604309  -1.052030  -0.922523  0.003907  0.000526  0.002034
2.608247  -1.051519  -0.920562  0.003268  0.000060  0.001569
2.611516  -1.051211  -0.919041  0.002541  -0.000294  0.001126
2.613787  -1.050837  -0.917982  0.001878  -0.000273  0.000878
2.615213  -1.050098  -0.917227  0.001384  0.000085  0.000881
2.616184  -1.048961  -0.916499  0.001032  0.000497  0.000936
2.617028  -1.047720  -0.915828  0.000773  0.000814  0.000750
2.617845  -1.046380  -0.915541  0.000600  0.001076  0.000255
2.618705  -1.044864  -0.915852  0.000514  0.001316  -0.000316
2.619504  -1.043048  -0.916699  0.000499  0.001492  -0.000612
2.620165  -1.041189  -0.917655  0.000547  0.001546  -0.000382
2.620675  -1.039506  -0.918191  0.000617  0.001526  0.000225
2.621031  -1.038135  -0.918133  0.000539  0.001439  0.000734
2.621045  -1.037053  -0.917774  0.000013  0.001259  0.000723
2.620133  -1.036166  -0.917704  -0.000969  0.001051  0.000074
2.618031  -1.035290  -0.918420  -0.002017  0.000810  -0.000977
2.614986  -1.034404  -0.920096  -0.002828  0.000513  -0.002002
2.611355  -1.033610  -0.922492  -0.003417  0.000280  -0.002636
2.607249  -1.032768  -0.925408  -0.003906  0.000186  -0.002748
2.602727  -1.031915  -0.928492  -0.004302  0.000104  -0.002463
2.598132  -1.031196  -0.931447  -0.004481  -0.000125  -0.002080
2.593810  -1.031017  -0.934064  -0.004427  -0.000595  -0.001771
2.589808  -1.031637  -0.936297  -0.004141  -0.001174  -0.001625
2.586087  -1.033005  -0.938330  -0.003737  -0.001665  -0.001577
2.582606  -1.034847  -0.940144  -0.003428  -0.001998  -0.001466
2.579281  -1.036903  -0.941632  -0.003288  -0.002236  -0.001234
2.576019  -1.039141  -0.942703  -0.003126  -0.002498  -0.000875
2.572974  -1.041690  -0.943298  -0.002686  -0.002760  -0.000462
2.570468  -1.044550  -0.943339  -0.001820  -0.002878  -0.000067
2.568999  -1.047433  -0.942884  -0.000623  -0.002833  0.000416
2.568822  -1.050194  -0.941745  0.000514  -0.002817  0.001159
2.569794  -1.052894  -0.939817  0.001321  -0.002956  0.002061
2.571521  -1.055648  -0.937226  0.001923  -0.003187  0.002858
2.573863  -1.058491  -0.934319  0.002698  -0.003347  0.003355
2.577126  -1.061377  -0.931341  0.003735  -0.003318  0.003695
2.581411  -1.064226  -0.928148  0.004725  -0.003142  0.004159
2.586451  -1.066906  -0.924491  0.005426  -0.002878  0.004763
2.591905  -1.069244  -0.920271  0.005926  -0.002484  0.005402
2.597864  -1.071076  -0.915365  0.006466  -0.001884  0.005777
2.604631  -1.072330  -0.910056  0.007079  -0.001197  0.005765
2.612103  -1.073091  -0.904722  0.007549  -0.000787  0.005599
2.619895  -1.073923  -0.899451  0.007665  -0.000943  0.005516
2.627531  -1.075364  -0.894189  0.007461  -0.001455  0.005518
2.634816  -1.077498  -0.888926  0.007135  -0.001923  0.005396
2.641711  -1.080053  -0.883993  0.006788  -0.002003  0.005036
2.648168  -1.082610  -0.879631  0.006406  -0.001698  0.004625
2.654122  -1.084974  -0.875709  0.005966  -0.001417  0.004466
2.659601  -1.087373  -0.871714  0.005575  -0.001472  0.004618
2.664904  -1.089947  -0.867314  0.005386  -0.001773  0.004872
2.670313  -1.092622  -0.862566  0.005395  -0.002102  0.004906
2.675902  -1.095273  -0.857991  0.005438  -0.002402  0.004576
2.681448  -1.097961  -0.854061  0.005345  -0.002699  0.004006
2.686901  -1.100849  -0.850904  0.005082  -0.002863  0.003435
2.692173  -1.103746  -0.848351  0.004617  -0.002659  0.003147
2.696956  -1.106178  -0.846103  0.004015  -0.002170  0.003116
2.701131  -1.107914  -0.844116  0.003531  -0.001595  0.002987
2.704928  -1.108998  -0.842540  0.003315  -0.001210  0.002555
2.708601  -1.109963  -0.841385  0.003187  -0.001276  0.001992
2.712000  -1.111492  -0.840412  0.002895  -0.001687  0.001587
2.714819  -1.113705  -0.839404  0.002464  -0.001969  0.001317
2.716974  -1.116084  -0.838519  0.001956  -0.001693  0.001031
2.718494  -1.117898  -0.837895  0.001342  -0.000970  0.000743
2.719354  -1.119095  -0.837460  0.000577  -0.000262  0.000488
2.719527  -1.120016  -0.837109  -0.000109  0.000149  0.000127
2.719341  -1.120947  -0.837020  -0.000510  0.000235  -0.000419
2.718991  -1.121880  -0.837593  -0.000750  0.000024  -0.001018
2.718401  -1.122913  -0.839016  -0.001103  -0.000420  -0.001348
2.717300  -1.124080  -0.840946  -0.001681  -0.000832  -0.001317
2.715519  -1.125214  -0.842999  -0.002263  -0.000919  -0.001300
2.713241  -1.125996  -0.845219  -0.002580  -0.000768  -0.001700
2.710726  -1.126557  -0.847984  -0.002609  -0.000780  -0.002439
2.708131  -1.127436  -0.851452  -0.002569  -0.001112  -0.002981
2.705419  -1.128930  -0.855224  -0.002629  -0.001493  -0.002793
2.702565  -1.130794  -0.858462  -0.002671  -0.001641  -0.001849
2.699744  -1.132571  -0.860556  -0.002507  -0.001626  -0.000673
2.697187  -1.134125  -0.861512  -0.002269  -0.001644  0.000116
2.694598  -1.135471  -0.861994  -0.002275  -0.001701  0.000266
2.691553  -1.136683  -0.862586  -0.002538  -0.001731  0.000106
2.688102  -1.137801  -0.863319  -0.002777  -0.001675  0.000010
2.684746  -1.138863  -0.863978  -0.002806  -0.001473  0.000065
2.681880  -1.139780  -0.864411  -0.002683  -0.001162  0.000245
2.679487  -1.140557  -0.864509  -0.002447  -0.000989  0.000673
2.677549  -1.141410  -0.863972  -0.001842  -0.001203  0.001423
2.676447  -1.142679  -0.862586  -0.000770  -0.001634  0.002390
2.676566  -1.144349  -0.860133  0.000568  -0.001920  0.003402
2.677956  -1.146206  -0.856744  0.001729  -0.001917  0.004306
2.680165  -1.148003  -0.852642  0.002478  -0.001779  0.004999
2.682790  -1.149759  -0.848184  0.002961  -0.001809  0.005361
2.685799  -1.151762  -0.843562  0.003473  -0.002113  0.005439
2.689428  -1.154187  -0.838858  0.004170  -0.002438  0.005388
2.693851  -1.156808  -0.834050  0.004914  -0.002503  0.005448
2.698964  -1.159271  -0.828979  0.005515  -0.002311  0.005661
2.704520  -1.161452  -0.823642  0.005950  -0.002083  0.005858
2.710356  -1.163460  -0.818179  0.006292  -0.002020  0.005896
2.716456  -1.165508  -0.812822  0.006502  -0.002097  0.005833
2.722764  -1.167655  -0.807477  0.006533  -0.002064  0.005759
2.729322  -1.169633  -0.802118  0.006416  -0.001742  0.005522
2.735974  -1.171115  -0.797030  0.006142  -0.001117  0.005064
2.742378  -1.171867  -0.792501  0.005557  -0.000386  0.004641
2.747884  -1.171991  -0.788359  0.004669  0.000187  0.004572
2.752251  -1.171728  -0.784154  0.003885  0.000451  0.004722
2.755955  -1.171413  -0.779808  0.003583  0.000437  0.004663
2.759684  -1.171236  -0.775725  0.003675  0.000469  0.004227
2.763628  -1.171013  -0.772320  0.003700  0.000879  0.003746
2.767454  -1.170298  -0.769458  0.003439  0.001574  0.003579
2.771062  -1.168891  -0.766652  0.003121  0.002067  0.003658
2.774805  -1.166962  -0.763557  0.003038  0.002092  0.003659
2.779061  -1.164796  -0.760203  0.003081  0.001622  0.003349
2.783480  -1.162821  -0.757051  0.002895  0.000869  0.002725
2.787259  -1.161284  -0.754578  0.002357  0.000231  0.001947
2.789957  -1.160098  -0.752944  0.001648  0.000037  0.001273
2.791662  -1.158952  -0.751899  0.000916  0.000335  0.000874
2.792656  -1.157614  -0.751195  0.000297  0.000854  0.000648
2.793246  -1.156084  -0.750843  0.000027  0.001284  0.000346
2.793905  -1.154452  -0.751118  0.000178  0.001509  -0.000111
2.794866  -1.152829  -0.752058  0.000423  0.001541  -0.000495
2.795854  -1.151371  -0.753318  0.000276  0.001403  -0.000624
2.796210  -1.150181  -0.754524  -0.000370  0.001215  -0.000619
2.795609  -1.149215  -0.755591  -0.001180  0.001188  -0.000672
2.794213  -1.148165  -0.756669  -0.001813  0.001445  -0.000806
2.792288  -1.146821  -0.757859  -0.002166  0.001916  -0.000921
2.790121  -1.145169  -0.759148  -0.002383  0.002316  -0.000971
2.787599  -1.143544  -0.760593  -0.002707  0.002286  -0.001108
2.784486  -1.142352  -0.762516  -0.003242  0.001784  -0.001347
2.780681  -1.141770  -0.764880  -0.003863  0.001080  -0.001462
2.776354  -1.141627  -0.767466  -0.004309  0.000449  -0.001434
2.771814  -1.141731  -0.770025  -0.004348  -0.000165  -0.001288
2.767426  -1.142216  -0.772336  -0.003942  -0.000937  -0.001120
2.763550  -1.143350  -0.774333  -0.003367  -0.001811  -0.001047
2.760106  -1.145306  -0.776162  -0.003030  -0.002539  -0.001084
2.756683  -1.147976  -0.777948  -0.003038  -0.003026  -0.001046
2.753000  -1.151154  -0.779579  -0.003084  -0.003308  -0.000759
2.749438  -1.154564  -0.780731  -0.002763  -0.003384  -0.000175
2.746598  -1.157858  -0.781172  -0.001901  -0.003294  0.000577
2.744999  -1.160865  -0.780901  -0.000752  -0.003173  0.001423
2.744800  -1.163663  -0.779807  0.000221  -0.003211  0.002355
2.745654  -1.166447  -0.777908  0.000786  -0.003394  0.003198
2.747317  -1.169367  -0.775258  0.001202  -0.003543  0.003888
2.749698  -1.172481  -0.771882  0.001746  -0.003433  0.004490
2.752766  -1.175537  -0.767768  0.002412  -0.003052  0.005019
2.756191  -1.178296  -0.763201  0.003121  -0.002584  0.005342
2.759899  -1.180629  -0.758555  0.004005  -0.002209  0.005401
2.764181  -1.182646  -0.754074  0.005017  -0.002081  0.005307
2.769297  -1.184756  -0.749625  0.005895  -0.002269  0.005298
2.775121  -1.187265  -0.744990  0.006516  -0.002567  0.005477
2.781532  -1.190047  -0.739982  0.006989  -0.002625  0.005790
2.788510  -1.192662  -0.734516  0.007397  -0.002278  0.006091
2.795997  -1.194649  -0.728691  0.007629  -0.001637  0.006303
2.803738  -1.195862  -0.722566  0.007587  -0.001043  0.006409
2.811408  -1.196554  -0.716312  0.007271  -0.000789  0.006419
2.818637  -1.197186  -0.710105  0.006869  -0.000994  0.006201
2.825382  -1.198245  -0.704410  0.006571  -0.001548  0.005622
2.831831  -1.200039  -0.699478  0.006432  -0.002129  0.004746
2.838029  -1.202359  -0.695390  0.006310  -0.002565  0.003906
2.843784  -1.205052  -0.691751  0.006036  -0.002898  0.003497
2.848920  -1.207993  -0.688058  0.005632  -0.003125  0.003631
2.853693  -1.211172  -0.683875  0.005281  -0.003221  0.004009
2.858503  -1.214487  -0.679342  0.005195  -0.003114  0.004126
2.863677  -1.217675  -0.675082  0.005285  -0.002811  0.003810
2.869033  -1.220480  -0.671530  0.005212  -0.002445  0.003290
2.874246  -1.222929  -0.668649  0.004665  -0.002235  0.002802
2.878713  -1.225285  -0.666254  0.003595  -0.002220  0.002362
2.881941  -1.227649  -0.664316  0.002324  -0.002198  0.001948
2.883870  -1.229870  -0.662835  0.001373  -0.001945  0.001571
2.885048  -1.231673  -0.661745  0.001049  -0.001549  0.001283
2.886143  -1.233068  -0.660968  0.001144  -0.001169  0.001064
2.887382  -1.234034  -0.660484  0.001332  -0.000817  0.000832
2.888677  -1.234579  -0.660348  0.001407  -0.000529  0.000463
2.889760  -1.234873  -0.660756  0.001344  -0.000439  -0.000072
2.890587  -1.235275  -0.661780  0.001126  -0.000673  -0.000598
2.891051  -1.236143  -0.663238  0.000644  -0.001048  -0.000861
2.891065  -1.237371  -0.664684  -0.000110  -0.001254  -0.000774
2.890420  -1.238664  -0.665772  -0.001064  -0.001210  -0.000457
2.888943  -1.239781  -0.666367  -0.001861  -0.001096  -0.000273
2.886868  -1.240755  -0.666907  -0.002164  -0.001196  -0.000495
2.884666  -1.241927  -0.667816  -0.002101  -0.001562  -0.001048
2.882485  -1.243487  -0.669442  -0.002149  -0.001936  -0.001700
2.880018  -1.245367  -0.671838  -0.002547  -0.002044  -0.002209
2.877080  -1.247230  -0.674764  -0.003076  -0.001836  -0.002518
2.873776  -1.248817  -0.677972  -0.003383  -0.001500  -0.002682
2.870484  -1.250027  -0.681197  -0.003388  -0.001165  -0.002597
2.867202  -1.250786  -0.684054  -0.003410  -0.000793  -0.002127
2.863592  -1.251013  -0.686187  -0.003612  -0.000383  -0.001247
2.859608  -1.250812  -0.687373  -0.003849  -0.000102  -0.000213
2.855503  -1.250549  -0.687813  -0.003773  -0.000162  0.000475
2.851876  -1.250683  -0.688032  -0.003114  -0.000670  0.000701
2.849280  -1.251641  -0.688119  -0.001887  -0.001442  0.000845
2.848194  -1.253441  -0.687767  -0.000409  -0.002163  0.001329
2.848575  -1.255881  -0.686539  0.000751  -0.002601  0.002243
2.849820  -1.258499  -0.684221  0.001229  -0.002698  0.003313
2.851173  -1.260917  -0.680986  0.001179  -0.002680  0.004188
2.852384  -1.263136  -0.677207  0.001131  -0.002653  0.004782
2.853839  -1.265143  -0.673072  0.001458  -0.002532  0.005172
2.855961  -1.267000  -0.668576  0.002072  -0.002252  0.005541
2.858863  -1.268655  -0.663638  0.002729  -0.001863  0.005998
2.862300  -1.270125  -0.658319  0.003367  -0.001538  0.006429
2.866275  -1.271503  -0.652769  0.004061  -0.001382  0.006763
2.870899  -1.272945  -0.646832  0.004705  -0.001356  0.007071
2.876121  -1.274478  -0.640314  0.005090  -0.001336  0.007406
2.881522  -1.275971  -0.633274  0.005180  -0.001249  0.007692
2.886880  -1.277325  -0.625922  0.005241  -0.001131  0.007656
2.892389  -1.278531  -0.618738  0.005388  -0.001057  0.007238
2.898045  -1.279655  -0.612067  0.005409  -0.000955  0.006684
2.903636  -1.280480  -0.606089  0.005184  -0.000680  0.006210
2.909018  -1.280816  -0.600549  0.004636  -0.000325  0.005818
2.914001  -1.280684  -0.595327  0.003915  0.000024  0.005282
2.918436  -1.280172  -0.590670  0.003342  0.000418  0.004530
2.922439  -1.279223  -0.586810  0.003231  0.000968  0.003761
2.926375  -1.277719  -0.583654  0.003519  0.001540  0.003310
2.930486  -1.275848  -0.580729  0.003842  0.001939  0.003251
2.934619  -1.273868  -0.577837  0.003790  0.002143  0.003471
2.938390  -1.271933  -0.574876  0.003356  0.002227  0.003737
2.941824  -1.269999  -0.571852  0.002869  0.002228  0.003815
2.945212  -1.267907  -0.568853  0.002485  0.002159  0.003484
2.948565  -1.265523  -0.566262  0.002168  0.001998  0.002758
2.951546  -1.263041  -0.564397  0.001773  0.001549  0.001975
2.953665  -1.260940  -0.563183  0.001265  0.000783  0.001442
2.954793  -1.259570  -0.562318  0.000753  0.000147  0.001223
2.955299  -1.258480  -0.561398  0.000425  0.000238  0.001191
2.955689  -1.256861  -0.560361  0.000338  0.001094  0.001118
2.956270  -1.254248  -0.559397  0.000330  0.002127  0.000787
2.956851  -1.250921  -0.558924  0.000083  0.002656  0.000133
2.956993  -1.247612  -0.559248  -0.000507  0.002365  -0.000623
2.956398  -1.245185  -0.560237  -0.001157  0.001361  -0.001184
2.955257  -1.244118  -0.561638  -0.001541  0.000236  -0.001517
2.953833  -1.244117  -0.563353  -0.001698  -0.000334  -0.001727
2.952139  -1.244386  -0.565427  -0.001793  -0.000042  -0.001863
2.950147  -1.244121  -0.567706  -0.001999  0.000756  -0.001885
2.947765  -1.243255  -0.569934  -0.002433  0.001365  -0.001796
2.944885  -1.242208  -0.571901  -0.003083  0.001247  -0.001709
2.941348  -1.241696  -0.573681  -0.003827  0.000396  -0.001789
2.937071  -1.242134  -0.575537  -0.004467  -0.000787  -0.001916
2.932016  -1.243658  -0.577468  -0.004820  -0.001785  -0.001859
2.926378  -1.245928  -0.579317  -0.004779  -0.002369  -0.001526
2.920713  -1.248468  -0.580836  -0.004245  -0.002627  -0.001136
2.915879  -1.250866  -0.582096  -0.003324  -0.002683  -0.001018
2.912397  -1.253025  -0.583294  -0.002477  -0.002681  -0.001121
2.909839  -1.255259  -0.584411  -0.002053  -0.002782  -0.001027
2.907538  -1.258034  -0.585087  -0.001858  -0.003115  -0.000488
2.905430  -1.261549  -0.585035  -0.001359  -0.003541  0.000415
2.904120  -1.265459  -0.584151  -0.000396  -0.003848  0.001356
2.904087  -1.269193  -0.582566  0.000667  -0.003962  0.002170
2.905229  -1.272424  -0.580309  0.001541  -0.003952  0.003007
2.907417  -1.275296  -0.577081  0.002382  -0.003854  0.003935
2.910677  -1.278217  -0.572753  0.003403  -0.003720  0.004795
2.915129  -1.281429  -0.567518  0.004587  -0.003580  0.005329
2.920496  -1.284857  -0.562047  0.005668  -0.003460  0.005465
2.926388  -1.288259  -0.556821  0.006399  -0.003379  0.005480
2.932480  -1.291591  -0.551710  0.006634  -0.003361  0.005705
2.938566  -1.294951  -0.546208  0.006437  -0.003304  0.006175
2.944558  -1.298227  -0.540036  0.006162  -0.002929  0.006706
2.950566  -1.300952  -0.533334  0.006093  -0.002134  0.007062
2.956681  -1.302721  -0.526506  0.006193  -0.001275  0.007194
2.962829  -1.303778  -0.519831  0.006291  -0.000813  0.007166
2.969050  -1.304677  -0.513282  0.006318  -0.000872  0.006987
